person_id,person_num,is_participant,has_proxy,relationship,age,age_fv,phone_type,race_1,race_2,race_3,race_4,race_5,race_997,race_999,race_other,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,language_at_home,gender,disability,employment,participate,num_jobs,job_type,work_lon,work_lat,work_in_region,work_bg_2010,work_bg_2020,work_county,work_state,work_puma_2010,work_puma_2020,work_mode,telework_freq,commute_freq,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_8,commute_subsidy_9,commute_subsidy_10,commute_subsidy_11,commute_subsidy_996,commute_subsidy_997,commute_subsidy_998,commute_subsidy_other,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_8,commute_subsidy_use_9,commute_subsidy_use_10,commute_subsidy_use_11,commute_subsidy_use_996,industry,industry_other,education,student,school_lon,school_lat,school_in_region,school_bg_2010,school_bg_2020,school_county,school_state,school_puma_2010,school_puma_2020,school_attend,school_freq,remote_class_freq,school_mode,school_type,second_home,second_home_lon,second_home_lat,second_home_in_region,second_home_bg_2010,second_home_county,second_home_state,second_home_puma_2010,second_home_bg_2020,second_home_puma_2020,can_drive,vehicle,home_vehicle_park_1,home_vehicle_park_2,home_vehicle_park_3,home_vehicle_park_pay,transit_freq,transit_pass_cost,transit_pass_ownership,transit_cost,share_1,share_2,share_3,share_4,share_5,share_6,share_7,share_8,share_996,tnc_freq,bikeshare_freq,carshare_freq,peerrent_freq,scootshare_freq,vanpool_freq,mopedshare_freq,bike_freq,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_7,bike_store_997,micromobility_devices_1,micromobility_devices_2,micromobility_devices_3,micromobility_devices_4,micromobility_devices_5,micromobility_devices_6,micromobility_devices_7,micromobility_devices_997,micromobility_devices_999,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_997,barriers_999,ev_purchase,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,hh_id,person_weight
2211755701,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22117557,334.400068658644
2211755801,1,1,0,0,8,9,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,2,,,995,,,,,,,100,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,8,,4,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,0,1,0,6,995,0,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,995,995,995,995,995,995,995,22117558,45.1549397082018
2211755802,2,1,0,2,5,5,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,2,0,3,0,1,1,-117.06778,32.69169,1,60730031132,60730031132,6073,6,7318,7318,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,4,,999,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,997,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,3,995,995,995,995,995,995,995,22117558,45.1549397082018
2211756201,1,1,0,0,6,6,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,2,1,3,2,,,995,,,,,,,100,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,8,,5,4,,,995,,,,,,,995,995,3,995,997,0,,,995,,,,,,,1,8,0,0,1,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117562,27.9957076491153
2211756202,2,0,0,997,9,11,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,5,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22117562,27.9957076491153
2211756501,1,1,0,0,7,8,3,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,2,0,2,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,4,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,6,1,1,10,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117565,2340.11895972201
2211756502,2,1,0,3,9,11,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,1,1,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,1,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117565,2340.11895972201
2211756801,1,1,0,0,7,7,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,,0,1,0,1,1,1,1,-117.21141,32.80784,1,60730085031,60730085031,6073,6,7315,7315,102,996,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,17,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,2,1,1,70,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22117568,570.059697410855
2211756802,2,1,0,1,7,8,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,,1,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,2,1,1,100,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117568,570.059697410855
2211756901,1,1,0,0,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,13,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,6,1,1,15,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22117569,1017.92461420396
2211757001,1,1,0,0,5,5,2,0,0,0,0,1,0,0,,0,1,0,0,0,0,,0,1,0,1,1,1,3,,,995,,,,,,,995,995,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,6,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117570,401.834461294361
2211757101,1,1,0,0,8,10,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,4,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,1,2,1,1,23,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22117571,77.2220206297022
2211757102,2,1,0,1,8,10,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,995,995,995,995,2,1,1,23,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22117571,77.2220206297022
2211757201,1,1,0,0,9,11,2,0,0,0,0,0,0,1,,0,0,0,0,1,0,"1/2Indigenous Native American
1/2 SPANISH (Iberian Peninsula)",0,1,0,6,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,3,1,1,23,1,0,0,0,1,0,0,0,0,4,995,995,995,995,7,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,22117572,937.610275507455
2211757501,1,1,0,0,5,5,2,0,0,0,0,1,0,0,,0,1,0,0,0,0,,1,1,0,6,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,4,,,995,,,,,,,995,995,996,995,11,0,,,995,,,,,,,3,995,995,995,995,995,6,1,1,25,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,22117575,672.147790971906
2211757502,2,1,0,1,5,5,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,2,1,-117.22565,32.74932,1,60730068023,60730068023,6073,6,7310,7310,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,997,food distribution,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,22117575,672.147790971906
2211757503,3,1,0,3,8,10,2,0,0,0,0,0,0,1,,0,1,0,0,0,0,,1,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,1,2,,,995,,,,,,,995,995,995,995,995,1,-117.0359,32.55003,1,60730100151,6073,6,7322,60730100152,7322,1,6,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,3,995,995,995,995,995,995,995,22117575,672.147790971906
2211757504,4,1,0,3,8,10,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,,1,2,0,1,1,1,1,-117.18733,32.7435,1,60730065003,60730065003,6073,6,7310,7310,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,3,,1,2,,,995,,,,,,,995,995,995,995,995,1,-117.0359,32.55003,1,60730100151,6073,6,7322,60730100152,7322,1,8,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,22117575,672.147790971906
2211757505,5,0,1,2,1,1,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,2,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,,,995,,,,,,,995,995,996,995,4,0,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22117575,672.147790971906
2211757601,1,1,0,0,7,8,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117576,168.894459498255
2211757602,2,1,0,1,8,9,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,995,995,995,995,7,2,1,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117576,168.894459498255
2211757901,1,1,0,0,5,5,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,5,-117.16641,32.72092,1,60730056001,60730056011,6073,6,7316,7316,39,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,2,1,1,72,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,22117579,74.2778609884481
2211757902,2,0,0,6,5,5,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,1,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22117579,74.2778609884481
2211758001,1,1,0,0,7,8,1,0,0,1,0,1,0,0,,1,0,0,0,0,0,,0,2,0,6,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,1,1,1,72,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117580,288.812968213028
2211758501,1,1,0,0,7,8,2,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,2,0,1,1,1,1,-117.14974,32.88974,1,60730083501,60730083501,6073,6,7311,7311,100,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,997,biotech,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22117585,682.482165134612
2211758502,2,1,0,1,8,9,2,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,2,0,1,1,1,1,-117.15123,32.88954,1,60730083501,60730083501,6073,6,7311,7311,100,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,16,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22117585,682.482165134612
2211758601,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,995,2,995,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,1,1,1,4,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22117586,91.1952048889963
2211758602,2,1,0,1,8,10,1,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,1,995,1,1,1,5,-117.18309,32.76834,1,60730091072,60730091074,6073,6,7315,7315,2,995,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,7,,995,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,5,1,1,20,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117586,91.1952048889963
2211759001,1,1,0,0,5,5,2,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,1,0,2,1,1,1,-117.0909,33.01701,1,60730170321,60730170711,6073,6,7309,7309,64,996,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,997,Amazon warehouse,3,3,,,995,,,,,,,995,995,996,995,997,0,,,995,,,,,,,3,995,995,995,995,995,6,2,1,,1,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,22117590,4287.87794557273
2211759002,2,1,0,3,8,9,1,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,1,0,1,1,1,1,-117.05452,32.99643,1,60730170544,60730170544,6073,6,7308,7308,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,22117590,4287.87794557273
2211759003,3,1,0,4,5,5,1,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,2,0,1,1,1,1,-117.09175,33.12469,1,60730203072,60730203131,6073,6,7305,7305,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,17,,5,3,,,995,,,,,,,995,995,5,995,11,0,,,995,,,,,,,1,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117590,4287.87794557273
2211759004,4,1,0,3,8,10,1,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117590,4287.87794557273
2211759301,1,1,0,0,7,8,2,0,0,0,0,1,0,0,,0,0,0,0,1,0,Colombian ,1,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117593,403.902171810307
2211759701,1,1,0,0,6,6,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,997,1,1,1,1,5,-117.12693,32.82302,1,60730085111,60730085111,6073,6,7315,7315,100,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,5,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,5,2,1,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117597,33.8411355808815
2211759702,2,1,0,3,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.0749,32.62784,1,60730130001,60730130001,6073,6,7321,7321,100,996,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,16,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117597,33.8411355808815
2211759703,3,1,0,4,6,6,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,3,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,16,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117597,33.8411355808815
2211759801,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,4,1,1,23,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22117598,28.3826257942516
2211759802,2,1,0,1,9,11,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22117598,28.3826257942516
2211759901,1,1,0,0,11,14,3,0,0,0,0,1,0,0,,0,1,0,0,0,0,,1,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,6,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117599,181.178915545835
2211759902,2,1,0,1,11,14,3,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,6,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22117599,181.178915545835
2211760001,1,1,0,0,5,5,2,0,0,0,0,1,0,0,,0,1,0,0,1,0,Costa Rican ,1,2,0,1,1,1,5,-117.19938,32.75714,1,60730065002,60730065002,6073,6,7310,7310,100,995,5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,5,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,22117600,375.360921272029
